,Unnamed: 0,Unnamed: 0.1,店铺名称,用户名,评论,scores,res
33365,33365,708,江南道自助烤肉海鲜涮锅（柳浪湾店）,kuL602766036,还行吧。，，。。。。。。。？。。。,0.0,1
33366,33366,709,江南道自助烤肉海鲜涮锅（柳浪湾店）,yao123123456,味道比以前好了，吃到最后还想吃，小蛋糕跟泡芙很优秀呀，就是怕胖。,2.0,1
33367,33367,710,江南道自助烤肉海鲜涮锅（柳浪湾店）,Harryjiaojiao,地点在西南财大附近 离我们学校比较远 打车过去18块钱左右 环境不错 对于普通的同学聚餐够了 服务态度很好 收盘子 换纸很勤快 菜品比较新鲜 种类也挺丰富 同学都说这个年头 四五十块钱能吃到这么好的东西也是 很不容易了 肉类的腌渍 味道也很不错 推荐 下次还来,-12.325,-1
33368,33368,711,江南道自助烤肉海鲜涮锅（柳浪湾店）,juuan娟子,其他都还可以，但是服务有点差。,-1.7999999999999998,-1
33369,33369,712,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,梅子酒单独付钱而且很难喝 菜品不新鲜,-1.0,-1
33370,33370,713,江南道自助烤肉海鲜涮锅（柳浪湾店）,Dxf972924686,还不错吧，还不错吧。。。。。。。。。。。,3.75,1
33371,33371,714,江南道自助烤肉海鲜涮锅（柳浪湾店）,ilD166534599,还可以，不好也不差，人很多，很热闹,-0.5,-1
33372,33372,715,江南道自助烤肉海鲜涮锅（柳浪湾店）,_qqcxn1436511565,真的是很喜欢的一家自助餐店，味道超好,2.0,1
33373,33373,716,江南道自助烤肉海鲜涮锅（柳浪湾店）,选择有点,我的天呐，烤肉贼好吃，就是人太多了，烟熏味也大，,0.0,1
33374,33374,717,江南道自助烤肉海鲜涮锅（柳浪湾店）,爱麋鹿儿,菜品不错，很齐全，就是人太多了，排队拿菜，甜点也挺好的，味道不错。 #甜点#,6.8,1
33375,33375,718,江南道自助烤肉海鲜涮锅（柳浪湾店）,崴闪闪,挑不出毛病,-1.0,-1
33376,33376,719,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,味道很好 #炸鸡翅# #西瓜# #鸡腿# #五花肉# #扇贝# #藕片# #果汁# #皮皮虾# #麻辣牛肉# #紫薯# #郡肝# #鸡皮# #基围虾# #鸭肠# #玉米# #鹌鹑蛋# #拌菜# #冰激凌# #水果蔬菜# #烤黄瓜# #薯条# #年糕# #酸梅汤# #冰粉# #掌中宝# #海鲜# #鸡肉# #鸡翅尖# #鱼片# #花甲# #奶茶# #香菇# #金针菇# #凉菜# #荤菜# #海霸王# #脑花#,1.0,1
33377,33377,720,江南道自助烤肉海鲜涮锅（柳浪湾店）,何何何何TT,味道挺好  环境也可以,1.2,1
33378,33378,721,江南道自助烤肉海鲜涮锅（柳浪湾店）,我是小冰冰呐,不错，请朋友吃饭，很方便,3.0,1
33379,33379,722,江南道自助烤肉海鲜涮锅（柳浪湾店）,baby婷婷吖,很棒味道不错去了好几次了很不错的哦,4.0,1
33380,33380,723,江南道自助烤肉海鲜涮锅（柳浪湾店）,我是小冰冰呐,不错，请朋友吃饭的。,2.0,1
33381,33381,724,江南道自助烤肉海鲜涮锅（柳浪湾店）,胖子美女吴,卫生可以加强  东西还不错  嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯,2.0,1
33382,33382,725,江南道自助烤肉海鲜涮锅（柳浪湾店）,aAY318707502,人暴多，用的来说还是很不错的！,5.75,1
33383,33383,726,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,人太多了。生意火爆啊。每次去都等,1.0,1
33384,33384,727,江南道自助烤肉海鲜涮锅（柳浪湾店）,baby婷婷吖,可口美味好吃不错好吃好吃好吃很棒,8.0,1
33385,33385,728,江南道自助烤肉海鲜涮锅（柳浪湾店）,！！！9344,挺好，去了很多次了,1.2,1
33386,33386,729,江南道自助烤肉海鲜涮锅（柳浪湾店）,Bsbnicky,一般般，菜品太少，人很多。性价比不高,-2.0,-1
33387,33387,730,江南道自助烤肉海鲜涮锅（柳浪湾店）,aus926195041,肥牛不行，廉价肉。菜基本都没洗，吃了拉肚子,0.0,1
33388,33388,731,江南道自助烤肉海鲜涮锅（柳浪湾店）,nhL539332770,味道好 人爆满 要很早预约,2.0,1
33389,33389,732,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,巴适 #炸鸡翅# #五花肉# #水果蔬菜# #味碟# #肥牛# #西瓜# #鸡腿# #扇贝# #冰激凌#,0.0,1
33390,33390,733,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,环境较好，服务员态度好，食品干净整洁。除了地方小能容纳的人不是很多，其余的都可以,4.5,1
33391,33391,734,江南道自助烤肉海鲜涮锅（柳浪湾店）,懿心懿意Love,特别好吃，值得推荐，泡芙一口吃更舒服,9.0,1
33392,33392,735,江南道自助烤肉海鲜涮锅（柳浪湾店）,Gpk712434982,阔以!性价比高,0.0,1
33393,33393,736,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,【口味】一般吧，菜很少，下次不会再去了,0.0,1
33394,33394,737,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,味道很巴适，环境也还不错，每次都去这家,1.5,1
33395,33395,738,江南道自助烤肉海鲜涮锅（柳浪湾店）,lyV362644688,菜品还是很多的，但服务真的不想说话，那个卷头发的应该是老板娘吧那态度真的是够了，来吃个饭还看你脸色啊，你是老板难得不应该做带头作用吗？请认准那个卷头发 酒红色的站在前台的那个人离她远点,-6.5,-1
33396,33396,739,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,菜品丰富，味道不错，环境不错。。。。。,3.0,1
33397,33397,740,江南道自助烤肉海鲜涮锅（柳浪湾店）,JJr309664603,菜品挺好的，对于学生来说价钱合适，适合聚餐和和你朋友一起 #五花肉# #水果蔬菜# #肥牛# #扇贝# #煎蛋# #泡芙# #鹌鹑蛋# #生菜# #洋葱包蛋# #金针菇# #哈密瓜# #甜点# #年糕#,5.2,1
33398,33398,741,江南道自助烤肉海鲜涮锅（柳浪湾店）,uHA985475282,不会烤，品种太少了。味道还行，环境有点不行,-1.7999999999999998,-1
33399,33399,742,江南道自助烤肉海鲜涮锅（柳浪湾店）,Yri446796305,可以不错,1.0,1
33400,33400,743,江南道自助烤肉海鲜涮锅（柳浪湾店）,疗伤烧肉粽1,菜品都很新鲜,1.0,1
33401,33401,744,江南道自助烤肉海鲜涮锅（柳浪湾店）,小蓝蓝老蓝蓝,性价比颇高的店…老板加油,0.0,1
33402,33402,745,江南道自助烤肉海鲜涮锅（柳浪湾店）,zuguo果冻,整体还是不错的。菜多。人也多。生意很好。但是不知道是不是因为生意太好所以老板娘就飘了。  其他服务的阿姨都很好。 唯独对那个短头发卷卷头的老板娘不满 说话态度很不好,-6.125,-1
33403,33403,746,江南道自助烤肉海鲜涮锅（柳浪湾店）,llP339127193,菜品不多 还没吃够就没了 抽油烟机可以换了,0.0,1
33404,33404,747,江南道自助烤肉海鲜涮锅（柳浪湾店）,斌哥之恋,环境不错的，味道还是可以的，推荐去大学城吃,2.0,1
33405,33405,748,江南道自助烤肉海鲜涮锅（柳浪湾店）,兜公主殿下,感觉店家生意好，收信台两位女士刘很翘，但是我们坐靠窗一排。阿姨的服务态度确是很好的。,2.0,1
33406,33406,749,江南道自助烤肉海鲜涮锅（柳浪湾店）,爱吃的梅果儿, #泡芙# #肥牛# #鸡腿# #奶茶# #西瓜#,0.0,1
33407,33407,750,江南道自助烤肉海鲜涮锅（柳浪湾店）,JzN824427935,"【口味】味道一般般吧 肉腌制有点咸   肥牛和五花肉不是很新鲜
【环境】人流量比较大",1.0,1
33408,33408,751,江南道自助烤肉海鲜涮锅（柳浪湾店）,Hlw474364304,服务态度很好。阿姨们都注意着客人的需求。态度很好。 #香菇# #金针菇# #哈密瓜# #凉菜# #甜点# #酸梅汤# #鸡脚精# #掌中宝# #郡肝# #泡芙# #拌菜# #烤肉# #五花肉#,5.0,1
33409,33409,752,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,【口味】 【环境】 【等位】 【等位】 【等位】 #肥牛# #爬爬虾# #皮皮虾# #藕片# #扇贝# #味碟#,0.0,1
33410,33410,753,江南道自助烤肉海鲜涮锅（柳浪湾店）,美伢Jan,太难吃了真的 我吃了几口都想吐了全程很痛苦的吃完 饮料超级难喝 失望！ 【口味】,-8.0,-1
33411,33411,754,江南道自助烤肉海鲜涮锅（柳浪湾店）,danggi7,【口味】,0.0,1
33412,33412,755,江南道自助烤肉海鲜涮锅（柳浪湾店）,wjl13547398,味道还不错  生意很火爆 这次专门提前了很早去 五点半到那里 也有很多人了,2.5,1
33413,33413,756,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,非常不错,1.0,1
33414,33414,757,江南道自助烤肉海鲜涮锅（柳浪湾店）,rII691517703,喜欢在他们家吃 性价比比较不错的,3.0,1
33415,33415,758,江南道自助烤肉海鲜涮锅（柳浪湾店）,拽妹儿刘,朋友聚餐去的 感觉还不错 适合聚会约一约,4.0,1
33416,33416,759,江南道自助烤肉海鲜涮锅（柳浪湾店）,比卡丘蜡笔, #炸鸡翅# #五花肉# #水果蔬菜# #西瓜# #肥牛# #味碟# #鸡腿# #扇贝# #冰激凌# #果汁# #煎蛋# #银耳汤# #藕片# #烤肉# #拌菜# #火腿# #凉面# #泡芙# #圣女果# #蛋黄包# #鹌鹑蛋# #郡肝# #玉米# #生菜# #洋葱包蛋# #香菇# #哈密瓜#,0.0,1
33417,33417,760,江南道自助烤肉海鲜涮锅（柳浪湾店）,zuJ539925294,很nice,0.0,1
33418,33418,761,江南道自助烤肉海鲜涮锅（柳浪湾店）,葛葛葛覃,经常来了，很不错。还是那句话，要是蘸料能丰富一点就好了，像火锅蘸料一样~ #扇贝#,3.6,1
33419,33419,762,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,菜多管饱 好吃不上火 可以慢慢吃 享受烤肉的气氛适合与家人情人一起去吃 啦啦啦啦,-0.75,-1
33420,33420,763,江南道自助烤肉海鲜涮锅（柳浪湾店）,名字过长不好,不错很好吃 已经是第三次来了 希望美团上面活动力度能大点😄😄😄,2.0,1
33421,33421,764,江南道自助烤肉海鲜涮锅（柳浪湾店）,Kkz731978173,秋水共长天一色，落霞与孤鹜齐飞,0.0,1
33422,33422,765,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,不晓得第几次来了，性价比很高，还不错,-1.5,-1
33423,33423,766,江南道自助烤肉海鲜涮锅（柳浪湾店）,i作别春色,菜什么的都挺好的就是他那个桌子太矮椅子太高烤肉的时候那个油要溅全部溅在我衣服上了吃个饭搞得我挺郁闷的,0.0,1
33424,33424,767,江南道自助烤肉海鲜涮锅（柳浪湾店）,uGH184112604,【服务】服务热情，价格也合适。个别菜品还可以,2.0,1
33425,33425,768,江南道自助烤肉海鲜涮锅（柳浪湾店）,提灯笼的小鲨鱼,菜品很新鲜，味道我不错，就是人太多,2.0,1
33426,33426,769,江南道自助烤肉海鲜涮锅（柳浪湾店）,芃Ann,每次来都很挤，特别是拿菜的地方,1.0,1
33427,33427,770,江南道自助烤肉海鲜涮锅（柳浪湾店）,BND745571056,不错,1.0,1
33428,33428,771,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,菜不是很新鲜。价格还是比较适中,3.0,1
33429,33429,772,江南道自助烤肉海鲜涮锅（柳浪湾店）,IdI542894576,还不错，就是菜品有些少，但是这个价格也差不多了，还可以吧,1.5,1
33430,33430,773,江南道自助烤肉海鲜涮锅（柳浪湾店）,疗伤烧肉粽1,每次人都很多，要排很久的队，但菜都很新鲜，种类很多很丰富,2.0,1
33431,33431,774,江南道自助烤肉海鲜涮锅（柳浪湾店）,Just坏蛋,一直都在他们家吃吃吃，每年都在涨价，哈哈哈,0.0,1
33432,33432,775,江南道自助烤肉海鲜涮锅（柳浪湾店）,金花花儿呀,价格越来越高，刚进校时还是三十多，估计毕业时就五十了,0.0,1
33433,33433,776,江南道自助烤肉海鲜涮锅（柳浪湾店）,三月三321,口味还可以呀！服务业挺不错的，好吃,7.5,1
33434,33434,777,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户, #五花肉# #水果蔬菜# #肥牛# #果汁# #麻辣牛肉# #鹌鹑蛋# #蛋黄包# #基围虾# #生菜# #洋葱包蛋# #酸梅汤# #冰粉#,0.0,1
33435,33435,778,江南道自助烤肉海鲜涮锅（柳浪湾店）,酸酸的9,味道奈斯，人还是超级多，生意超级好鸭，菜品丰富，周末跟小姐妹去的，非常开心,6.5,1
33436,33436,779,江南道自助烤肉海鲜涮锅（柳浪湾店）,求之不得298,还可以  聚餐这些都挺合适的    每天人也超多,1.7999999999999998,1
33437,33437,780,江南道自助烤肉海鲜涮锅（柳浪湾店）,爱吃洋芋的胖纸,"很好吃，尤其这季节的扇贝和生蚝很肥，

鸡肉和牛肉也很鲜嫩～ #五花肉# #扇贝# #味碟# #肥牛# #生蚝# #鱿鱼# #虾子# #皮皮虾# #花甲# #薯条#",3.5,1
33438,33438,781,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,还行吧，有的服务的态度不咋地，,0.0,1
33439,33439,782,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,很实惠的自助餐，海鲜肉类素菜什么的都很多，强烈推荐。 #五花肉# #扇贝# #煎蛋# #银耳汤# #泡芙# #生蚝# #基围虾# #虾子# #花甲#,1.0,1
33440,33440,783,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,几个人去还可以 一般这个价位有酒的嘛,0.0,1
33441,33441,784,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,菜品可以，人很多，要排队，可以提前预约,0.0,1
33442,33442,785,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,【口味】还可以 【环境】将就 【服务】还不错 【等位】一般,2.25,1
33443,33443,786,江南道自助烤肉海鲜涮锅（柳浪湾店）,你的雨哲小哥哥,总体来说味道还可以 种类也差不多 就是饮料有点不尽人意了 全是勾兑的...😂,0.0,1
33444,33444,787,江南道自助烤肉海鲜涮锅（柳浪湾店）,默默墨墨,╭( ′• o •′ )╭☞就是这个人！,0.0,1
33445,33445,788,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户, #五花肉# #肥牛# #麻辣牛肉# #烤肉#,0.0,1
33446,33446,789,江南道自助烤肉海鲜涮锅（柳浪湾店）,Lvd659776961,菜一般，酱料不好吃，超级不好吃，肉的味道也不好，不知道为什么评价还蛮高？？？？,15.0,1
33447,33447,790,江南道自助烤肉海鲜涮锅（柳浪湾店）,RedGreeny,价格不贵，菜品还不错。工作人员态度也很好，非常不错。 #五花肉# #海鲜# #泡芙# #烤肉# #肥牛# #麻辣牛肉# #鱿鱼#,0.5,1
33448,33448,791,江南道自助烤肉海鲜涮锅（柳浪湾店）,qTR196140476, #玉米# #鸡脚精#,1.0,1
33449,33449,792,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,还可以 人比较多而已 菜品还可以 服务比较可以,0.0,1
33450,33450,793,江南道自助烤肉海鲜涮锅（柳浪湾店）,Ze阿木土土,味道不错   食材挺丰富的   环境也挺好的也不贵 #炸鸡翅# #五花肉# #水果蔬菜#,4.08,1
33451,33451,794,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,整体来说性价比较高，就是桌子电烤的太少了，桌子太小了，放东西吃饭太紧凑了,0.5,1
33452,33452,795,江南道自助烤肉海鲜涮锅（柳浪湾店）,_qq4hk1427706747,东西还是很丰富，不过真的不是很新鲜，这个价位还是对的起了，,1.0,1
33453,33453,796,江南道自助烤肉海鲜涮锅（柳浪湾店）,KmU750332332,菜品新鲜味道一般环境一般菜品样数太少了,1.0,1
33454,33454,797,江南道自助烤肉海鲜涮锅（柳浪湾店）,九六年的鼠520,感觉不好吃，而且人还爆多，等都要等好久，味道也不怎么的,-1.0,-1
33455,33455,798,江南道自助烤肉海鲜涮锅（柳浪湾店）,OfF478530419,好吃,1.0,1
33456,33456,799,江南道自助烤肉海鲜涮锅（柳浪湾店）,狐狸小豆豆,服务都挺周到的。菜也很多，但是那个虾不新鲜。烤出来都是面的。我图片上的烤鱼那个烤的最好吃！总体来说还行上菜补菜也特别的快,3.9,1
33457,33457,800,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,都好久了的，看到提醒才来评。我感觉挺好吃的，现在比以前更好了。 #五花肉# #扇贝# #烤肉# #肥牛#,0.0,1
33458,33458,801,江南道自助烤肉海鲜涮锅（柳浪湾店）,MeV184668765, #五花肉# #味碟# #鸡腿# #冰激凌# #烤肉# #扇贝# #皮皮虾# #生蚝# #鱿鱼# #鹌鹑蛋# #鸡皮# #郡肝# #基围虾# #鸡翅尖# #掌中宝# #海鲜# #金针菇# #鸭肠# #生菜# #麻辣牛肉# #泡芙# #炸鸡翅# #肥牛#,0.0,1
33459,33459,802,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,挺好的，跟朋友经常去吃，还可以呃呃呃,2.2,1
33460,33460,803,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,好,1.0,1
33461,33461,804,江南道自助烤肉海鲜涮锅（柳浪湾店）,余生多伴,不怎么样，吃的不多，而且水果不是很新鲜，关键卫生不是很好,0.25,1
33462,33462,805,江南道自助烤肉海鲜涮锅（柳浪湾店）,梦翔vol,第n次来吃了,0.0,1
33463,33463,806,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,挺好的，感觉还不错哈哈哈哈哈哈哈哈哈哈哈,3.3000000000000003,1
33464,33464,807,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,肉类还算比较新鲜，牛肉鸡肉什么的都还不错，就是海鲜嘛，毕竟这个价位的自助，而且本身又是内陆，肉质不是太好完全可以理解，生意是真的很好，以后想吃烤肉又懒得往市区跑应该还会来的 #五花肉# #味碟# #麻辣牛肉# #生菜#,7.875,1
33465,33465,808,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,很不错,1.0,1
33466,33466,809,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,还可以吧，挺好的。。。。。。，,1.7999999999999998,1
33467,33467,810,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,服务不好，只能说能吃，但不好吃,-2.0,-1
33468,33468,811,江南道自助烤肉海鲜涮锅（柳浪湾店）,Mr.Aline,真的好,1.0,1
33469,33469,812,江南道自助烤肉海鲜涮锅（柳浪湾店）,xxsnh426786,菜品丰富，味道也不错，服务员态度很好很热情,4.0,1
33470,33470,813,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,还不错！还是那个味道！爱吃的还是可以吃，不好吃的照样不吃,-9.5,-1
33471,33471,814,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,还不错吧，海鲜偶尔挺新鲜的，菜品也蛮多,2.0,1
33472,33472,815,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,还可以,0.0,1
33473,33473,816,江南道自助烤肉海鲜涮锅（柳浪湾店）,Ivf238172035,还不错，小吃多，挺好，满意，，服务也可以,6.25,1
33474,33474,817,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,菜品都很丰富，就是，味碟没有香油碟。指定酒水还需另外付钱。,1.0,1
33475,33475,818,江南道自助烤肉海鲜涮锅（柳浪湾店）,lWB150404213,还可以，就是有时候要等比较长时间,0.0,1
33476,33476,819,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,生意好了，这个品质却不敢恭维，吃个烤肉居然能吃出虫来，那个鱼居然还有蛆，真特么都想把之前吃进去的吐出来,1.0,1
33477,33477,820,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,寝室同学聚餐 还不错，已经去过几次了,1.5,1
33478,33478,821,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,不好，一点都不好，菜品很差，没有什么好吃的,-1.4,-1
33479,33479,822,江南道自助烤肉海鲜涮锅（柳浪湾店）,Kuj154250264,一直是爆满的节奏，菜品新鲜！性价比高,6.0,1
33480,33480,823,江南道自助烤肉海鲜涮锅（柳浪湾店）,青草绿豆,还可以吧，味道环境都还不错，，，，，，，，,2.25,1
33481,33481,824,江南道自助烤肉海鲜涮锅（柳浪湾店）,captain0824,菜品还行吧，一分钱一分货，环境很嘈杂，看环境的就不用来了，毕竟是走的性价比，好在补菜很及时基本都不会有缺菜的时候,-2.0,-1
33482,33482,825,江南道自助烤肉海鲜涮锅（柳浪湾店）,Lux5131480,味道好，牛肉特别嫩，价格实惠,3.0,1
33483,33483,826,江南道自助烤肉海鲜涮锅（柳浪湾店）,CCC雪M,还可以  人很多 味道也还不错 环境也还行,2.25,1
33484,33484,827,江南道自助烤肉海鲜涮锅（柳浪湾店）,FiU435173565,肉和菜品都很新鲜，没什么毛病可条的，菜的种类很多，肉也多，我爱吃海鲜，店家的海鲜真的好新鲜，每次都是冲着店家的海鲜去的，有和朋友同学去过好几次，也和男朋友去过，真的不错，强烈推荐，希望店家生意兴隆，以后我们还会多多关照的 #扇贝# #鸭肠#,7.5,1
33485,33485,828,江南道自助烤肉海鲜涮锅（柳浪湾店）,鳩月,很棒啊，在温江的朋友，墙裂推荐，性价比很高的一家烤肉店,3.0,1
33486,33486,829,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,肉的种类挺多的，就是去吃的人太多了，在店里没有多少位置,0.0,1
33487,33487,830,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,还可以吧。我们要不要去吃一次。大湾区超级不好停车,0.5,1
33488,33488,831,江南道自助烤肉海鲜涮锅（柳浪湾店）,zIt743753829,菜品很不错 海鲜有点不新鲜 烤鸡翅烤牛肉流沙包泡芙好吃 #麻辣牛肉# #泡芙# #紫薯#,-1.4,-1
33489,33489,832,江南道自助烤肉海鲜涮锅（柳浪湾店）,eiv313744387,去过两次了，只能说一般，价格吗也不算贵,0.0,1
33490,33490,833,江南道自助烤肉海鲜涮锅（柳浪湾店）,汐汐小果果,吃个饭还被烫着了 真的有点吓人哦 嘴巴吃残了,-2.8,-1
33491,33491,834,江南道自助烤肉海鲜涮锅（柳浪湾店）,哟呼voily,还可以，就是二楼吃到后面水果啥的都不补了，连土豆都没有了，服务员很忙，加个辣椒面都没人，安排在窗口居然没吸烟机。,0.0,1
33492,33492,835,江南道自助烤肉海鲜涮锅（柳浪湾店）,麻烦快亿点啦,不错这个价位很不错了，环境也很好,3.0,1
33493,33493,836,江南道自助烤肉海鲜涮锅（柳浪湾店）,Mingchi。,人太多了，懒得等。 。。。。。。。。,-1.0,-1
33494,33494,837,江南道自助烤肉海鲜涮锅（柳浪湾店）,iDg841953712,服务好，态度好菜品也好，第二次吃了，味道不错生意很好,4.0,1
33495,33495,838,江南道自助烤肉海鲜涮锅（柳浪湾店）,黑尔维shy,不错，来过三次了，性价比很高的自助，很喜欢,3.0,1
33496,33496,839,江南道自助烤肉海鲜涮锅（柳浪湾店）,曾小小morri,还可以吧，生意好得很，可能吃太多次了不好吃了，所有肉类味道吃起总是有种酸酸的味道。,-4.0,-1
33497,33497,840,江南道自助烤肉海鲜涮锅（柳浪湾店）,chengwcw,还不错总体来说,1.5,1
33498,33498,841,江南道自助烤肉海鲜涮锅（柳浪湾店）,Zochy.,还不错  人好多啊  菜品还是挺多的  就是感觉喝的有点少,1.5,1
33499,33499,842,江南道自助烤肉海鲜涮锅（柳浪湾店）,CiT303998977,【口味】可以,0.0,1
33500,33500,843,江南道自助烤肉海鲜涮锅（柳浪湾店）,kJB160049157,人太多了  食物还是不错的  就是桌子太小了哦,1.0,1
33501,33501,844,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,吃拉肚子了，难受好几天。 本来看人那么多才去的，但是谁知道吃坏肚子了🙄,1.0,1
33502,33502,845,江南道自助烤肉海鲜涮锅（柳浪湾店）,mON403553706,味道不错，生意红火啊，想吃肉的时候不错。,3.0,1
33503,33503,846,江南道自助烤肉海鲜涮锅（柳浪湾店）,翻滚的团团,口味还可以，服务态度一般，可能太忙了吧,0.0,1
33504,33504,847,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,很好吃呢，是那种碳烤出的，虽然人很多，但服务也挺好的，菜很多也很新鲜，唯一觉得有点遗憾的就是喝的饮料比较少，不过有奶茶可开心了！,14.35,1
33505,33505,848,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,还可以，去吃的,0.0,1
33506,33506,849,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,此服务员态度很恶劣，其它阿姨的服务都很好,0.0,1
33507,33507,850,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,性价比不高，偏贵了，狼牙土豆永远都是冷的。接来的可乐还没喝就看到上面有一层油。只能说刚装修环境不错，菜品种类一般。,6.5,1
33508,33508,851,江南道自助烤肉海鲜涮锅（柳浪湾店）,儒先生～怀朔,菜品样式还可以，人很多，服务员有时候忙不过来。,0.0,1
33509,33509,852,江南道自助烤肉海鲜涮锅（柳浪湾店）,Zlv168535666,生意超火爆，一直想吃来着，菜品还可以 #炸鸡翅# #拌菜# #麻辣牛肉# #鸡肉# #荤菜# #掌中宝#,1.0,1
33510,33510,853,江南道自助烤肉海鲜涮锅（柳浪湾店）,IZa745419521,真的很满意，阿姨服务态度很好，鸡翅鸡尖推荐,3.0,1
33511,33511,854,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户, #烤肉# #火腿#,0.0,1
33512,33512,855,江南道自助烤肉海鲜涮锅（柳浪湾店）,锐同学,人老了，吃不动了,0.0,1
33513,33513,856,江南道自助烤肉海鲜涮锅（柳浪湾店）,Rhx176251095, #肥牛# #鸡皮# #鸭肠# #藕片# #洋葱包蛋#,0.0,1
33514,33514,857,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,人很多，要排队，总体来讲还是很不错的。,1.0,1
33515,33515,858,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,人很多，口味不错，要排队，比较烦,1.0,1
33516,33516,859,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,肉类菜品还不错，就是希望素菜的菜品多一点就好了,3.5,1
33517,33517,860,江南道自助烤肉海鲜涮锅（柳浪湾店）,cpc8893775628,可能是去的次数多了，觉得这次去吃的口味一般！但生意确实好！ #鸡皮# #烤肉# #生菜#,13.75,1
33518,33518,861,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,菜品丰富，海鲜也不错，吃完没有不适感。环境不错，推荐呀 #扇贝# #生蚝# #鱿鱼# #鹌鹑蛋# #鳕鱼# #花甲# #洋葱包蛋#,4.0,1
33519,33519,862,江南道自助烤肉海鲜涮锅（柳浪湾店）,xXA367891185,真心不怎么样，有点脏乱差的感觉,-1.4,-1
33520,33520,863,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,不错，挺热情的，我十分喜欢 【环境】 #肥牛# #扇贝# #藕片# #凉面# #烤肉# #泡芙#,6.8,1
33521,33521,864,江南道自助烤肉海鲜涮锅（柳浪湾店）,tangtang1813,其他都很不错  就是位置有点不好找,-0.2,-1
33522,33522,865,江南道自助烤肉海鲜涮锅（柳浪湾店）,vgn180149697,味道确实还不错 只是菜品少了 感觉桌子也小很了 人多就打挤,2.0,1
33523,33523,866,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,就是生蚝不新鲜,-1.0,-1
33524,33524,867,江南道自助烤肉海鲜涮锅（柳浪湾店）,tIX507655370,好吃，不贵，卫生，经常去吃的一家烤肉店很不错。,-1.0,-1
33525,33525,868,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,不错 第二回来了,1.0,1
33526,33526,869,江南道自助烤肉海鲜涮锅（柳浪湾店）,温江博森整体衣柜,吃了无数次了。吃不厌,1.0,1
