,Unnamed: 0,店铺名称,用户名,评论
664,665,九孔莲藕汤锅（总店）,等待LFY,现在这个天气很适合喝点热呼呼的藕汤，这个季节是最适合吃藕的，装修后环境不错「#套餐：6-8 人餐」 【服务】 【环境】 【口味】
665,666,九孔莲藕汤锅（总店）,等待LFY,这家店开了很多年了，现在装修了，开放式的厨房，能看到厨房的操作，，这点就很放心
666,667,九孔莲藕汤锅（总店）,匿名用户,很早就听朋友说温江有一家九孔藕汤味道非常赞的，今天带着家人来，因为是清汤的原因吧人非常多，刚坐上服务员就开火给我们暖手，很贴心，今天来吃了味道超赞👍👍 因为汤是秘制的，冬天喝几碗整个人的感觉暖和了很多 【口味】 【环境】「#手工制作青椒碟子」
667,668,九孔莲藕汤锅（总店）,等待LFY,今天中午去的坐满了，生意真的火爆，老板说这段时间的藕品质是最好的，冬天喝一碗暖暖的藕汤，舒服
668,669,九孔莲藕汤锅（总店）,等待LFY,现在天冷了，特别适合吃藕汤，每一块藕的很粉，汤清淡好喝，真的老少皆宜的一家店，我们每个星期的会来几次，老板也很热情招待，天冷了还开火给我们烤，以前只有一楼叫洪湖藕王养生汤火腿养生汤，现在有了二楼注册了商标改名为九孔莲藕，不错值得推荐的一家店
669,670,九孔莲藕汤锅（总店）,等待LFY,「#套餐：6-8 人餐」天气越来越冷了，就想喝点热乎乎藕汤，最后几个人还是选择了这个经常去的藕汤，应为今天是星期天所以人还是比较多，所以去的时间还是稍微排了一下队，不过很快就叫到我们了，赞
670,671,九孔莲藕汤锅（总店）,家茹928,必须写五15个字 适合老年人吃 不辣  以后不评价了必须写那么多字
671,672,九孔莲藕汤锅（总店）,ytt1009,一般
672,673,九孔莲藕汤锅（总店）,你好又又,好
673,674,九孔莲藕汤锅（总店）,简简单单快乐e,菜品不错，份量足，汤味好，不错！好好好好好，值得推荐！
674,675,九孔莲藕汤锅（总店）,FGw520291787,好
675,676,九孔莲藕汤锅（总店）,ZVC627470406,藕非常好吃。
676,677,九孔莲藕汤锅（总店）,匿名用户,好吃
677,678,九孔莲藕汤锅（总店）,蛋妈1231,唯一的缺点就是藕太粉太糯太大块
678,679,九孔莲藕汤锅（总店）,VYv331419290,藕好吃
679,0,香街坊汤锅馆（国色天乡店）,QBU473958035,今晚来个养生局吗？ #打卡香街坊汤锅馆#板栗鸡汤锅⭐⭐⭐⭐⭐ 又来温江，看了看点评，最终寻觅到了这家香街坊汤锅馆，刚开始还有点担心会不会环境不好啊，会不会味道不好啊，会不会服务不好啊…来了之后发现，完全不用担心！进门就感受到阿姨的热情，说是用美团也非常热情的接待！环境也很安静干净并且挺好看的！味道很巴适，特别好吃，养生汤好好喝啊，在工作一般都点外卖，时不时约上三五好友组一个养生局是特别美好的事情！大家快来冲，温江的朋友有机会强烈推荐来试试！
680,1,香街坊汤锅馆（国色天乡店）,木马sonia,坐标西财，大学四年钟爱板栗鸡汤，来了不下十次。毕业之前看到美团有券，和同学抓紧时间来吃～汤里的肉，板栗，和配的蔬菜分量都超级足，还点了玉米烙饼，真的强推，味道很清甜！蘸料一如既往的种类丰富。烙饼过程，阿姨一直都是热情的，有求必应。希望老板生意越做越好吧，以后有机会返校还要继续来吃～
681,2,香街坊汤锅馆（国色天乡店）,小猴子丫,环境宽敞，整洁。干净卫生，味道不错，锅边馍馍有特色，汤锅味道很好，很鲜美，我们点的虫草花鸭子汤，份量很足，服务员态度好，建议吃多少点多少，汤锅份量很足。菜品多，新鲜，服务员建议我们不要点多了，值得过来！
682,3,香街坊汤锅馆（国色天乡店）,匿名用户,菜品健康，环境很好，价格实惠 非常不错，味道棒棒哒，环境卫生干净，菜品又新鲜，强烈推荐这店。第一次来这边尝尝一口。离国色天香那边又不远啦。方便去国色天香那边吃喝玩。太给力啊。服务员也好，态度很受欢迎。下次还来
683,4,香街坊汤锅馆（国色天乡店）,陈奕迅的陈c,「#套餐：2 人特色汤锅」两个人吃分量很合适  味道清淡又不失味道 还赠送了一份锅边馍也很好吃 老板娘人很好 服务的阿姨态度也很好   环境不错 干净  两个人秒杀五十多块钱很划算 下次还会再来 位置也很好找 跟着地图走 就在路边上 很棒
684,5,香街坊汤锅馆（国色天乡店）,BMr893764316,味道真的不错，朋友都喜欢吃。今天还是比较幸运的，去了没有排队，坐下之后人瞬间好多。涮菜吃的时候味道好极了，分量绝对是够的，老板娘也特别温柔可爱ớ ₃ờ爱了爱了………………
685,6,香街坊汤锅馆（国色天乡店）,ekr108606445,点的两人套餐，另外加了玉米饼。分量很足，两个人吃足够了。他们很辛苦，随锅赠送了很多菌子。乌骨鸡很不错肉不柴。玉米饼外酥里嫩甜甜的很好吃，香辣酱是重点超棒，服务态度也很好。
686,7,香街坊汤锅馆（国色天乡店）,多多要奋斗！,餐馆环境很好，上菜速度很快，服务员的服务也很到位，美团上的双人餐非常划算，还赠送了一盘现炸酥肉，就是板栗鸡汤送了一些菌子，一开始没有板栗的味道，后面煮久一点慢慢出了味道，总体来说非常划算，值得推荐，就在西财东门旁边。
687,8,香街坊汤锅馆（国色天乡店）,qOx637767948,第三次来吃，玉米馍馍真的很好吃，甜甜的，汤也很好喝，里面鸡肉和板栗都很多，板栗都没吃完，里面的蘑菇很好吃，特别是海鲜菇，海带煮在里面也没腥味，很鲜，还点了冬瓜和白菜，特别说一句调沾碟的时候特别推荐那个辣的酱，一绝
688,9,香街坊汤锅馆（国色天乡店）,BMr893764316,"此次用餐总体来说不错，觉得比较认可的地方有：口味、环境、性价比、服务、锅一上桌就让人非常有食欲，香气浓郁，非常诱人
而且用料十分新鲜，给的量也很足，性价比超级高。

下次有机会一定会再来。"
689,11,香街坊汤锅馆（国色天乡店）,泡芙儿b,老板人很热情，店员态度也不错，味道还有菜品也挺新鲜价格也很合适，推荐温江的朋友可以去试试他们家的锅边馍馍，汤喝着也很鲜老板一看就是赚大钱的人，哈哈哈热情的态度和好吃的味道才能收获更多的回头客祝老板赚大钱，五一劳动节快乐哟虽然评价完了
690,12,香街坊汤锅馆（国色天乡店）,InU814431979,味道非常棒！经常来吃，在学校附近非常方便！养生汤锅！
691,13,香街坊汤锅馆（国色天乡店）,_qqmsw1435640779,"还不错，大家可以来试试，汤很好喝，玉米膜也不错

1、味道真的不错，朋友都喜欢吃。今天还是比较幸运的，去了没有排队，坐下之后人瞬间好多。不过感觉涮菜吃的时候有点咸了，不过量绝对是够的。
2、团下时心里还觉得一个价钱不知道怎么样，结果是感觉比想象中令人满意，希望店家多搞活动，下次会再团。
3、这款美团外卖产品比较好，色泽比较好，而且价格优惠价格实惠，上门顾客服务周到，送快递送的及时，服务周到，好评！"
692,14,香街坊汤锅馆（国色天乡店）,Rsp796551949,菜品新鲜，店面环境优雅，强烈推荐玉米馍馍
693,15,香街坊汤锅馆（国色天乡店）,uaE559032225,味道不错，整体板栗软软的，也很入味，环境不错，分量超足，建议一定要尝尝专门的酱汁，味道很好。
694,16,香街坊汤锅馆（国色天乡店）,vZE971840630,真的是美味！太好吃了吧！他们家的泡菜也挺不错泡菜都这么好吃主菜就更好吃了那个汤锅那个汤太好喝了 那个馍馍太好吃了 大家下次一定要来哦
695,17,香街坊汤锅馆（国色天乡店）,ewZ354694852,玉米馍馍很好吃，汤味道也不错，吃起来很舒服
696,18,香街坊汤锅馆（国色天乡店）,唐颢璇,味道非常好，已经来吃过很多次了，汤也很好喝，值得品尝！
697,19,香街坊汤锅馆（国色天乡店）,匿名用户,服务到位 环境优美 菜品新鲜 超级美味
698,20,香街坊汤锅馆（国色天乡店）,匿名用户,「#套餐：4 人特色汤锅」环境可以。服务也可以。送了玉米馍馍。汤也可以，但是实话实说，味道不咋好吃。我们就刚开始吃了几坨鸡肉和素菜，玉米馍馍可以，鸡肉有腥味太重，吃不下，不是土鸡，就市场10几一斤的那种，实话实说。辣椒酱味道还可以。再也不会去了。性价比太低太低😂
699,21,香街坊汤锅馆（国色天乡店）,CjH668766213,「#套餐：2 人特色汤锅」总体来说很不错，味道清淡养生，汤也很好喝很鲜，菜品也挺多的，玉米馍馍好吃，甜甜的有点焦，汤锅适合不太吃辣或者想吃比较清淡的朋友吃，双人套餐鸡肉不少，味道也不错，菌菇很多，好评，下次还可以尝试其他的口味，推荐
700,22,香街坊汤锅馆（国色天乡店）,UzI771480522,环境好，要的乌鸡汤锅，味道不错，服务周到，热情。五星推荐！
701,23,香街坊汤锅馆（国色天乡店）,最可爱的sandy,真的很不错吧。 而且好便宜呀。孃个人完全吃不完。味道也是很不一样的味道，感觉也很甘干净卫生 吃完都没有拉肚子。哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈下次来还要去哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈，
702,24,香街坊汤锅馆（国色天乡店）,qGN203090896,「#套餐：4 人特色汤锅」汤非常鲜美，分量非常足，四个食量非常大的女生吃，剩了三分之一，而且老板非常热情，夏天不要怕，空调打开也非常凉爽，丝毫不觉得热！
703,25,香街坊汤锅馆（国色天乡店）,樱子喵喵酱,「#套餐：2 人特色汤锅」完全够吃，选的板栗鸡汤锅，鸡肉感觉有一整只，吃到最后根本吃不完，又点了「#玉米馍馍」，五花肉。嬢嬢服务态度特别好。
704,26,香街坊汤锅馆（国色天乡店）,boa549798686,汤锅健康又养生，整体偏清淡，菜品种类丰富，看起来很新鲜，分量很足，两个人吃绰绰有余。朋友安利过去的，确实很赞，大超预期。店内服务细致周到，加菜调火认真及时。店内环境还不错，桌面干净卫生，清理得很彻底及时
705,27,香街坊汤锅馆（国色天乡店）,匿名用户,非常喜欢，养生，菜品新鲜
706,28,香街坊汤锅馆（国色天乡店）,薇小薇x,位置很好找，环境不错，味道好，很养生
707,29,香街坊汤锅馆（国色天乡店）,vLK992212187,此次用餐总体来说不错，觉得比较认可的地方有：性价比。
708,30,香街坊汤锅馆（国色天乡店）,匿名用户,有圆桌安逸，还有烤五花肉烤鸡翅，玉米馍馍，清汤适合老人小孩。装修环境也很不错，没得压抑感。重点：老板人很好，有一次我们吃了很久，后面还来了两个朋友，聊的很开，都忘记了时间，结果老板还等到我们，最后还不忘把我们电瓶车放进店子里。
709,31,香街坊汤锅馆（国色天乡店）,wybjlpk,今天去吃了一下山药当归乌鸡汤锅，汤很鲜美，鸡肉也新鲜，配上山药和好几种茵类滿滿的一锅，我们两个人都吃饱了也吃不完，配菜一口未动，这种湯锅很适合我们这种不能吃辣的口味。用餐环镜挺宽畅，服务也周到，以后还要去光顾的。
710,32,香街坊汤锅馆（国色天乡店）,匿名用户,服务态度很好，环境安静，适合带朋友过来吃饭。
711,33,香街坊汤锅馆（国色天乡店）,qgr922893336,味道真的是很一般，鸡肉也比较少，和自己家里炖的鸡汤那确实很不一样。带孩子和老人吃比较合适，建议单点菜，套餐里很多叶子菜完全没得必要！酥肉是很不错的。
712,34,香街坊汤锅馆（国色天乡店）,EVF891955909,之前看到评价说服务态度差得很本来准备不吃了，看到店面不错进去问了下，老板娘态度很好，吃得也蛮好。 所以来了财大又来吃这个，结果，这里的服务员果真很牛逼，没拆那个付费的碗，凶得狠哦。。。原来国色天香店是受了财大店拖累啊！
713,35,香街坊汤锅馆（国色天乡店）,兔子亲吻玫瑰花,这次消费总体来说比较一般，提几点问题吧：服务不到位、性价比低、团购接待不好，希望店家能有所改善。
714,36,香街坊汤锅馆（国色天乡店）,Ykj187404506,价格优惠，份量足，两个人都吃不完，味道也不错
715,37,香街坊汤锅馆（国色天乡店）,匿名用户,和以前完全不同了，秒杀的两人餐就是噱头，和到店点的两人餐完全不一样，全是边边角角，居然两个脚
716,38,香街坊汤锅馆（国色天乡店）,mayttm,鸡肉和配菜的分量都很足，两个人没吃完，最后锅里还余了一下鸡肉和菜，汤里类配的菇品种很多，三个人估计再单点一个肉菜就够了，锅边馍一定要点，套餐没包含，单点一份。调料是自助，可能是调好，味道一般，应该请餐厅工作人员帮忙调的话，应该会好一些。
717,39,香街坊汤锅馆（国色天乡店）,匿名用户,味道可以 就是荤菜太少了，看了￼很多评价的普遍问题缺点，鸡肉太少了，确实是屈指可数。￼
718,40,香街坊汤锅馆（国色天乡店）,西瓜猫儿咪,味道一般，无功无过。服务员很忙。
719,41,香街坊汤锅馆（国色天乡店）,0风的旋律0,味道好，菜品干净卫生，值得去体验下。
720,42,香街坊汤锅馆（国色天乡店）,蕻妹HM,之前和朋友带起小孩去的，去的比较早店里还没有什么人，第一次去不晓得它家啥好吃，就选了个2至4人餐，菜很多，但我们还单独加了一份烤的锅边馍馍，宝贝她们很喜欢「#玉米馍馍」👍👍 【口味】味道比较清淡 【环境】一般吧 【服务】还好 【性价比】划算
721,43,香街坊汤锅馆（国色天乡店）,EyL677953103,上次吃的了，还不错
722,44,香街坊汤锅馆（国色天乡店）,dqU282472068,食材不新鲜，板栗鸡汤中的板栗和鸡肉味道都不是很好。点的八人餐，食材也比较少
723,45,香街坊汤锅馆（国色天乡店）,theLanlan,跟家人一起去的 很适合一家老小去吃 不辣又好吃 我们一共七个人点了八人份套餐 最后剩下两个菜没吃完打包带走了  单独点了一份玉米馍馍 很推荐 最好是让服务员小姐姐们来帮忙翻面 我们自己翻的火候没有掌握好 有些焦了 另外套餐里的干锅个人觉得一般 更推荐汤锅
724,46,香街坊汤锅馆（国色天乡店）,石有格,环境可以 菜品不错
725,47,香街坊汤锅馆（国色天乡店）,匿名用户,服务非常差，喊个服务员要喊三次没人理，叫服务打米饭极不耐烦，米饭打来后叫拿点泡菜，居然嘴里小声说了句：焦人得很。我靠这什么服务态度。点了一份脆骨本应该烤的也没服务员来烤，被迫倒进锅里煮了。。。极不推荐，差！！
726,48,香街坊汤锅馆（国色天乡店）,hJN748446882,服务很好 会贴心帮忙烤玉米饼 而且每次去都会点玉米饼 好吃😋
727,49,香街坊汤锅馆（国色天乡店）,匿名用户,吃过很多次了。不错哦
728,50,香街坊汤锅馆（国色天乡店）,hJN748446882,带朋友来过多次了 汤好喝 玉米饼饼也好吃
729,51,香街坊汤锅馆（国色天乡店）,匿名用户,中午因为在游乐场玩了，就近找了个汤锅，然后导航过去，汤好喝，我们都没有加菜就吃得很饱，服务都很好，整体不错，好评！
730,52,香街坊汤锅馆（国色天乡店）,OkokW,寒冷的冬天和室友聚餐，汤锅当然是不二选择啦，于是选择了学校附近的外婆家汤锅。 【环境】店铺很大空间宽敞，装修简约清新，总得来说环境干净卫生。 【菜品味道】「#套餐：2 人特色汤锅」菜品味道都还不错，汤很好喝，我们点的板栗鸡汤锅，板栗嚼着挺甜的。因为我们六个人，所以除了套餐里自带的三个小菜，我们还单点了虾滑、嫩牛肉、宽面、一份干锅兔🐰玉米馍馍和一份红糖糍粑。玉米馍馍烤的挺好吃的，甜甜的，红糖糍粑炸的也不错，不过我觉得干锅兔太干太油了，而且味道有点过于辣不是很推荐。 【服务态度】服务态度都不错，小姐姐细心帮我们弄玉米馍馍。 【性价比】我们六个人，最后人均45左右，性价比不错，我们五点钟去的，人比较少上菜速度挺快的。
731,53,香街坊汤锅馆（国色天乡店）,爱琴琴宝贝,这次就餐整体感觉很赞，比较满意的方面有：口味、团购接待、环境、性价比、服务。
732,54,香街坊汤锅馆（国色天乡店）,＊302,份量很足，味道很好，经常来，没想到还抢到劵了
733,55,香街坊汤锅馆（国色天乡店）,WWZ635510691,这次就餐整体感觉很赞，比较满意的方面有：环境。
734,56,香街坊汤锅馆（国色天乡店）,nJT963183501,便宜就是了
735,57,香街坊汤锅馆（国色天乡店）,nJT963183501,便宜
736,58,香街坊汤锅馆（国色天乡店）,土豆努力努力,"就在大湾区的对面 位置很好找 停车也特别的方便 
街边饭店 普通装修 有自己的特色
我们点的板栗鸡汤锅 汤很鲜很好喝 咸淡刚刚好 我个人很喜欢喝汤 鸡肉有点柴 不是很喜欢 汤锅里的板栗很好吃 又甜又糯超级香 蘸碟是自助的 要吃啥自己弄"
737,59,香街坊汤锅馆（国色天乡店）,泡菜zoey,还可以
738,60,香街坊汤锅馆（国色天乡店）,MSSBOSS,菜的味道口感都还不错，就是调味酱太单一了，如果能多几种调味酱我想会更好
739,61,香街坊汤锅馆（国色天乡店）,小熙哥哥丫头妹妹,味道不错
740,62,香街坊汤锅馆（国色天乡店）,哦哟哦哟了不起,在这里汤锅吃过好多次了 不错
741,63,香街坊汤锅馆（国色天乡店）,我要去娶沫沫,便宜，而且服务员阿姨们很温柔，爱了。
742,64,香街坊汤锅馆（国色天乡店）,枫叶若屿,这是一锅虫火锅呢，解释是鸡骨头的东西，还是带带脚
743,65,香街坊汤锅馆（国色天乡店）,IzF925439864,挺好吃的，养生的，环境也很干净。
744,66,香街坊汤锅馆（国色天乡店）,蕻妹HM,因为第一次去比较满意，所以再次带盆友去，朋友们都比较满意。 【口味】很不错「#虫草花老鸭汤」
745,67,香街坊汤锅馆（国色天乡店）,胡萝卜与土豆精,汤锅喜欢，已经吃过好几次了，美团有券的时候超划算，特别喜欢那个玉米馍馍
746,68,香街坊汤锅馆（国色天乡店）,JokerXue0719,和爸妈一起去吃的 总体来说就一般吧 味道就是很清淡的那种 然后菜品那些也就是普普通通 没有什么特点 吃到最后还发现了虫 可能是菜上面的吧 但想想都吃到最后了 就算了 希望店家以后洗菜那些的时候多注意一下 多清洗几遍 避免再出现类似情况 店家服务还是不错的
747,69,香街坊汤锅馆（国色天乡店）,ASo506495374,味道不错，菜品新鲜
748,70,香街坊汤锅馆（国色天乡店）,XRP446594133,很满意的一次就餐体验，整体评价的话我觉得：口味、团购接待、服务、性价比、环境。
749,71,香街坊汤锅馆（国色天乡店）,laH143534064,"确定好吃，下次还去


"
750,72,香街坊汤锅馆（国色天乡店）,aWj143889213,味道不错，价格很实惠，锅边挺好吃的
751,73,香街坊汤锅馆（国色天乡店）,匿名用户,不错的，卫生很好，菜品份量很足，我们两个都没吃完，剩的素菜打包，服务很好，下次再来。
752,74,香街坊汤锅馆（国色天乡店）,Eleoar,有点臭，回家吐了，应该是隔天的肉了。差点食物中毒
753,75,香街坊汤锅馆（国色天乡店）,uiy252314605,很满意的一次就餐体验，整体评价的话我觉得：口味、环境、性价比、团购接待、服务。
754,76,香街坊汤锅馆（国色天乡店）,MXv449296575,还可以
755,77,香街坊汤锅馆（国色天乡店）,nhqf,还不错哦，路过可以去吃那种。
756,78,香街坊汤锅馆（国色天乡店）,未来的你要做自己,吃的板栗，鸡汤，团了一个陌陌，味道还可以分量也很足两个人去吃的使劲儿吃撑了之后都没有吃完，最喜欢的软糯软糯的玉米馍馍，老板，上菜速度也很快服务的，也比较周到，挨着温江的大学城附近地理位置还是算比较好找的了，店面还是有那么大。￼
757,79,香街坊汤锅馆（国色天乡店）,ycm战狼,还行吧!
758,80,香街坊汤锅馆（国色天乡店）,ccb728997600,第一次尝试这家，冬天了想养生就去了这家，两人餐，菌类种类很多，热腾腾的很大一锅，老鸭汤很清淡有很香，鸭架煮的也很软烂 还点了玉米饼来品尝。店面很大很暖和，还有烧烤之类的可以尝试，装修也很好，让人开始想家哈哈哈
759,81,香街坊汤锅馆（国色天乡店）,匿名用户,家就在附近，第一次来吃，味道很好，家里有老人喜欢汤锅，我们年轻人喜欢干锅烤肉，菜品很不错.新鲜，美女老板也很好.
760,82,香街坊汤锅馆（国色天乡店）,wlW140293022,很巴适  味道不错 环境可以 服务到位
761,83,香街坊汤锅馆（国色天乡店）,PaQ257474540,环境不错，味道也很好，满意的一次消费，下次继续光临
762,84,香街坊汤锅馆（国色天乡店）,满天星785,食材新鲜味道鲜美，环境干净整洁
763,85,香街坊汤锅馆（国色天乡店）,苏羽微,肉咬不动，第一次来，也不知道怎么询问，服务员态度还行，汤很好喝，土豆丝不好吃，说的泡椒，结果用的干辣椒炒的，也不脆，就事论事。肉很腥
764,86,香街坊汤锅馆（国色天乡店）,cue495037073,汤味道很鲜，还有锅边摸，可以边吃汤边烤肉
765,87,香街坊汤锅馆（国色天乡店）,是小星星呢,和小伙伴从国色天乡三期陆地乐园玩完出来饥肠辘辘，在美团上搜索附近美食一眼就看中了这家，刚好最近想吃一些清淡的，我又特别喜欢吃这种锅边的馍馍，也特别喜欢喝汤，立刻和小伙伴一拍即合，地方也离游乐园不远，一站公交下车就是，店面很大很宽敞，窗明几净的，服务员小姐姐也特别可爱，看着就让人心情好！ 最幸运的是一坐下团购居然有限时秒杀，基本上算半百了就团购了双人餐，主要是分量实在太太太足了，两个人加上锅边馍，吃到撑爆三个蔬菜都没动几筷子，鸡肉和板栗也超级多，汤也很好喝，好久没遇到这么良心的商家了，我都想问请问你们不赚钱的嘛！！！（我和我的小伙伴都惊呆了jpg.）
766,88,香街坊汤锅馆（国色天乡店）,墨绿8,板栗鸡口味还可以，服务态度我不知道你们有没有脸说（话不太好听，但是不是第一次来吃了，每次态度都是这样），也不奢求你对我微笑服务，但是我点的套餐你该给我送齐吧？啊我不催你就真的不会理我，全部就两三桌人啊，连饭也不上，套餐上都写了的呀，上得慢还能原谅，吃了半个小时还没上饭，我有理由怀疑你们不愿意上吧？，一催吧，好像在命令你指使你一样🌚无语，我全程可没有不文明用词望您知
767,89,香街坊汤锅馆（国色天乡店）,咆哮三天888,「#套餐：2 人特色汤锅」「#山药乌鸡汤」「#萝卜」「#藕片」「#白菜」「#小吃红糖糍粑」「#玉米排骨汤锅」「#玉米馍馍」 【口味】汤很鲜美，养生 【环境】很好 【服务】热情 【性价比】高 美团秒的二人餐，很划算，一大锅，鸡肉很多，汤特别好喝，多次点餐了
768,90,香街坊汤锅馆（国色天乡店）,DYj975275108,环境不错，菜品新鲜，烫很鲜，下次还光顾本店，服务态度也不错，祝老板生意兴隆
769,91,香街坊汤锅馆（国色天乡店）,想菜单好难,「#套餐：2 人特色汤锅」「#山药乌鸡汤」「#玉米馍馍」 【口味】味道还不错哦，推荐 【环境】环境也比较好，很适合小型聚餐 【性价比】抢券的话性价比真的超高 【服务】服务态度也挺好的「#套餐：2 人特色汤锅」「#套餐：2 人特色汤锅」
770,92,香街坊汤锅馆（国色天乡店）,嘴角上扬锝苦涩,环境好，老板热情服务态度很好值得信赖
771,93,香街坊汤锅馆（国色天乡店）,匿名用户,超级推荐哦，温江太冷了，就想次次汤锅，份量很足，两人餐没吃完，老板很热情，体验感满分 忘了拍照 随便配一个吧🤪
772,94,香街坊汤锅馆（国色天乡店）,想菜单好难,「#套餐：玉米馍馍」「#套餐：玉米馍馍」「#套餐：玉米馍馍」「#套餐：玉米馍馍」「#山药乌鸡汤」味道还不错哦，老板娘人超好的，很美丽，玉米馍馍真的香，环境也比较好，很棒，抢券的话性价比挺好的「#套餐：玉米馍馍」「#套餐：玉米馍馍」
773,95,香街坊汤锅馆（国色天乡店）,Hui711105,汤锅味道很鲜，店里阿姨服务周到，喜欢玉米馍馍！
774,96,香街坊汤锅馆（国色天乡店）,deB618927849,经济实惠，老板热情周到，养生健康
775,97,香街坊汤锅馆（国色天乡店）,匿名用户,生意不好菜品不新鲜，味道一般，总体感觉不怎么好，
776,98,香街坊汤锅馆（国色天乡店）,vlu790278374,「#套餐：2 人特色汤锅」超级好吃，两个人完全吃不完，分量很足，而且汤特别鲜，喝了好多碗，里面的板栗特别好吃，女生的话我觉得4个人吃分量都是够够的，玉米馍馍特别好吃，外酥里嫩，推荐大家都吃这个，服务员人也特别好
777,99,香街坊汤锅馆（国色天乡店）,糖TF贝儿,味道特别的好，套餐份量也足足的，服务态度也很好，很喜欢老板娘。
778,100,香街坊汤锅馆（国色天乡店）,hsH325893680,冬天吃真就太幸福了！！喜欢板栗鸡汤，料很足菜品真的很好吃，玉米馍馍也是外脆里软，甜味不是很浓，原味的。虫草老鸭汤也很好喝。服务真的不错~~~~~四个人两个小锅的券根本吃不完，还打包了一大份，总之很推荐啦
779,101,香街坊汤锅馆（国色天乡店）,匿名用户,秒杀过来的，份量很足，我和我男朋友两个人都吃不完，板栗鸡板栗很足，很好吃超级喜欢
780,102,香街坊汤锅馆（国色天乡店）,平静的午后,"「#套餐：2 人特色汤锅」
「#玉米馍馍」真的特别好吃，软糯香甜，还健康
【口味】味道特别好(✪▽✪)份量还特别足，两个人吃不完，三个人估计都可以吃一份

关键期服务人员特别的热情，整体感觉都非常好，以后会常来光顾的。"
781,103,香街坊汤锅馆（国色天乡店）,Whany。,团购的两人餐根本吃不完。而且打包了都还剩好多。阿姨特别好。打包的餐盒也没有收费的，
782,104,香街坊汤锅馆（国色天乡店）,匿名用户,好，服务和菜品都好
783,105,香街坊汤锅馆（国色天乡店）,uOF601284829,很好吃，下一次还会去的
784,106,香街坊汤锅馆（国色天乡店）,唯美食不可辜负yd,这汤我能喝十碗，真的超好喝的，份量也足，汤锅自身就带菌菇之类的，超划算。
785,107,香街坊汤锅馆（国色天乡店）,杨酸酸three,还可以 汤的味道很香 去的时候很多人 离我们学校也很近
786,108,香街坊汤锅馆（国色天乡店）,VdI881539487,在菌汤店里，我只能说味道一般，不会去第二次，肉少菜品也少
787,109,香街坊汤锅馆（国色天乡店）,Wql230718184,好吃呀，去了两次了
788,110,香街坊汤锅馆（国色天乡店）,oKr866403818,份量足，口味一般，板栗不太新鲜，鸡肉还可以，汤味精有点多，最后剩了很多。
789,111,香街坊汤锅馆（国色天乡店）,VdI881539487,一般般吧，肉少菜品少，不会去第二次了
790,112,香街坊汤锅馆（国色天乡店）,Tcn908138144,天一冷首先想到的就外婆家汤锅
791,113,香街坊汤锅馆（国色天乡店）,MrH610358023,汤非常鲜美，分量也不错，和女朋友一起吃没吃完，还剩不少菌，吃腻了火锅，烤鱼等辣的东西不妨吃吃这个换下口味，也调理下
792,114,香街坊汤锅馆（国色天乡店）,ZKG462042153,好吃干净，人缘好
793,115,香街坊汤锅馆（国色天乡店）,ZKG462042153,去了好几次，好吃干净
794,116,香街坊汤锅馆（国色天乡店）,ZKG462042153,味道好，服务热情
795,117,香街坊汤锅馆（国色天乡店）,ZKG462042153,好吃干净，好吃，还回来
796,118,香街坊汤锅馆（国色天乡店）,糖小宝H,赞，菜品味道好，服务也好！
797,119,香街坊汤锅馆（国色天乡店）,糖小宝H,特别好吃
798,120,香街坊汤锅馆（国色天乡店）,CWl116511092,「#套餐：2 人特色汤锅」 分量很足😲
799,121,香街坊汤锅馆（国色天乡店）,UtZ209489134,如果去吃肉，肉还是比较多的。如果去喝汤，那就算了，绝对的兑的，全是味精鸡精味。为了娃儿去吃的，一天没吃饭，硬着头皮吃完了，但是真的再也不会去了。也不知道美食第二是怎么来的。个人觉得店家如果能请到一个不错的厨师，相等量的肉是可以熬出鲜美的汤的，勾兑虽然很方便快捷经济，但真的不是做长久生意的办法。
800,122,香街坊汤锅馆（国色天乡店）,Z『』563,很好吃！！！抢的劵很便宜
801,123,香街坊汤锅馆（国色天乡店）,匿名用户,板栗土鸡汤味道真不错，汤色清亮，板栗金黄，配上绿色的葱花，喝上一口心里暖暖的，终于明白为什么为什么叫外婆家的汤锅馆，原来幸福就是这么简单！
802,124,香街坊汤锅馆（国色天乡店）,xmA940024357,是我自己喜欢的
803,125,香街坊汤锅馆（国色天乡店）,唯美食不可辜负yd,味道确实不错。
804,126,香街坊汤锅馆（国色天乡店）,kDh942961118,非常好，味道不错，性价比很高，服务也很。
805,127,香街坊汤锅馆（国色天乡店）,Luo5353,性价比很高 两个人吃都吃不完
806,128,香街坊汤锅馆（国色天乡店）,xqB935908413,难吃，态度也不好。去的时候没有板栗鸡了，吃的乌鸡。有一坨肉吃出鸡屎味，真是恶心。 而且图片的玉米饼是不在套餐里的要单独购买，这鸡没味道吃起就像吃木渣。我是看评分高才来，看来都是刷的。
807,129,香街坊汤锅馆（国色天乡店）,kjt343255025,味道不错，我爱它的蘸料，服务挺好的，然后卫生挺好的。
808,130,香街坊汤锅馆（国色天乡店）,匿名用户,感觉这次的全是脖子。但是汤的味道不错。
