,Unnamed: 0,Unnamed: 0.1,店铺名称,用户名,评论,scores,res
1440,7138,1441,众里寻她·千百度自助烤肉（温江店）,tcj78537302,还行吧，位置比较好找，就在文庙离里面，五花肉就是肥了点，鲫鱼还是不错的,1.5,1
1441,7139,1442,众里寻她·千百度自助烤肉（温江店）,nBb491473268卓蔓,没去之前看了评价是连锁店心想肯定还是不错，于是抱着信任的态度去了。礼拜六因是周末人特别多，再看消费的群体基本上都是学生为主，等了半个小时该我们用餐了，到取菜去一看就失望，看上去脏兮兮的，取菜勺全在菜盘里手一拿都是油，菜品很少，肥牛都没有，叫加肉都等了40多分钟才上，结果上的五花肉片（就这样的肉才上了一点点），小吃也少的可怜，冰淇淋水加多了一直在滴我们都不敢吃。我想说的是这是我见过最脏菜品最少的一家看着都恶心。,-9.8125,-1
1442,7140,1443,众里寻她·千百度自助烤肉（温江店）,ynh205934936,环境不错，种类繁多，但是肉类欠鲜美！,6.0,1
1443,7141,1444,众里寻她·千百度自助烤肉（温江店）,匿名用户,喜欢，气氛和环境都很喜欢。位置比较多，不会等很久。,2.0,1
1444,7142,1445,众里寻她·千百度自助烤肉（温江店）,JVc164323214,位置好找，去的时候都没有什么菜了，还算比较满意吧,0.0,1
1445,7143,1446,众里寻她·千百度自助烤肉（温江店）,匿名用户,一般吧，快八点去的，好多菜都没了。呵呵,0.0,1
1446,7144,1447,众里寻她·千百度自助烤肉（温江店）,Bpd263179540,可以口味还行，菜的种类也比较多很满意,3.9375,1
1447,7145,1448,众里寻她·千百度自助烤肉（温江店）,棒棒糖74,去吃了好几次了，还不错，位置也还算好找,3.0,1
1448,7146,1449,众里寻她·千百度自助烤肉（温江店）,妈妈爱可可0818,味道很差，菜品不新鲜，环境很简陋，不会再去了。,-2.0,-1
1449,7147,1450,众里寻她·千百度自助烤肉（温江店）,匿名用户,菜的种类比较多，味道也不错，还有小吃，水,2.625,1
1450,7148,1451,众里寻她·千百度自助烤肉（温江店）,匿名用户,怎么可以不推荐呢、反正我觉得温江里面我还是挺看重这家烤肉的、其他的呃呃、怎么说呢。总有点其他的不怎么满意的。反正每次来都吃的饱饱的。我朋友也说这家不错、这不就是带我朋友来吃的。,-4.2,-1
1451,7149,1452,众里寻她·千百度自助烤肉（温江店）,RCN849095284,差差差差！！！！！！众里寻他千百度，原来奇葩在此处！！！！服务态度差，菜品也不多不好，味道只能说是一般。开始油碟里头还有小虫子，影响我的大好心情！！！！服务员我也是醉了，那态度搞的我都以为我们得罪你了！换张纸细细叨叨半天。说一个桌可以换三次，我们一桌换了一次，另一桌喊换就说我们用多了，要收钱……他妈都烤焦了，还批话多。最气的是，还来一句，你们这样吃，老板还开不开这家店哟。,90.375,1
1452,7150,1453,众里寻她·千百度自助烤肉（温江店）,flowerMa92117,菜一点不新鲜！！！！！！！！！服务员态度也一般般,34.8,1
1453,7151,1454,众里寻她·千百度自助烤肉（温江店）,匿名用户,地理位置也很好啊，肉多，各种肉类都有，还有冰淇淋，女朋友很喜欢,2.0,1
1454,7152,1455,众里寻她·千百度自助烤肉（温江店）,阳阳阳策,菜品不多       味道一般,0.0,1
1455,7153,1456,众里寻她·千百度自助烤肉（温江店）,zhaodajiang123,众里寻她千百度，这里好像小卖部，啥子都有,0.0,1
1456,7154,1457,众里寻她·千百度自助烤肉（温江店）,韩十三1990,不错 味道不错 离这边也很近 打算过几天再去一次,2.0,1
1457,7155,1458,众里寻她·千百度自助烤肉（温江店）,辣辣的周星星,位置还行，人多，自己选菜，口味一般都差不多,0.0,1
1458,7156,1459,众里寻她·千百度自助烤肉（温江店）,uHO647117317,味道一般，服务一般，总之一般。,0.0,1
1459,7157,1460,众里寻她·千百度自助烤肉（温江店）,yingcramd,挺好的，下次还来，菜品可以多些,1.2,1
1460,7158,1461,众里寻她·千百度自助烤肉（温江店）,puw893937660,凉菜一般，烤的肉还可以。但虾是冰冻的。调料单一。,1.5,1
1461,7159,1462,众里寻她·千百度自助烤肉（温江店）,ejy407047319,中午去的，感觉菜不新鲜，用的绝对是前一天的肉，其余的也是，菜品也不多，少的很,-1.0,-1
1462,7160,1463,众里寻她·千百度自助烤肉（温江店）,唯爱。。淋,菜品多，服务还可以，味道一般，，,0.0,1
1463,7161,1464,众里寻她·千百度自助烤肉（温江店）,lnH557960101,好，来吃过很多次了。下次还来。,1.0,1
1464,7162,1465,众里寻她·千百度自助烤肉（温江店）,妖妖灵儿爱鹏鹏,环境不错，菜品也很多，就是自己不怎么会烤～哈哈哈～当天电闸还跳闸了，要是能给几根蜡烛，就是烛光晚餐了～,1.0,1
1465,7163,1466,众里寻她·千百度自助烤肉（温江店）,fgt7891440,去的时候一点多，后面基本上没什么菜品了，服务员也没有更新。饮品比较少，第二次去但是感觉没有第一次好，菜品也少了，而且很多菜都没有洗干净，服务也不到位，要喊半天才来。就这个价格来说也算可以吧，毕竟也不贵。,2.5,1
1466,7164,1467,众里寻她·千百度自助烤肉（温江店）,匿名用户,还不错，环境挺好的，就是小孩子没有什么吃的,3.0,1
1467,7165,1468,众里寻她·千百度自助烤肉（温江店）,芒果釉,一般吧，感觉也不是特别满意，但是还是将就,2.0,1
1468,7166,1469,众里寻她·千百度自助烤肉（温江店）,rmI416996855,不错，挺好吃的，品种也比较多的,1.0,1
1469,7167,1470,众里寻她·千百度自助烤肉（温江店）,Nhr652144558,还好啦啦啦啦啦啦啊啦啦啦啦dee,0.0,1
1470,7168,1471,众里寻她·千百度自助烤肉（温江店）,o柒O爷o,我想我会差评，千百度烤肉烤肉名气还是有，但却还是第一次去，不知道是所有店都这样，还是只有这家才这样，首先说菜，品种有限，真心的品种不多，每次吃这种纸上烧烤我都会吃虾，但是这里的虾不知是虾还是虾米？小的可怜，其次说饮料，就只有玻璃瓶的可乐雪碧芬达，饮料品种不多，还有就是饮料机机里的饮料喃？？？两台饮料机是摆设么？？？其中一台脏的就不说了！！！还有就是溅油，溅的我一身都是，不仅是我们这桌坐我对面那个姐姐，直接溅来不敢坐下了，不要说是因为菜有水下锅才会溅！根本就是烤锅设计不合理，我还是吃过很多家韩式纸上烤肉，别家都不会溅一身油！！！好了不说了，卖家不好意思，这确实是存在的问题，不是我故意挑问题！,50.4375,1
1471,7169,1472,众里寻她·千百度自助烤肉（温江店）,rlN563997249,没有排队，菜品还是比较多，吃饱了,0.0,1
1472,7170,1473,众里寻她·千百度自助烤肉（温江店）,MILK1w,感觉服务跟不上，店员全部在耍手机……,0.0,1
1473,7171,1474,众里寻她·千百度自助烤肉（温江店）,匿名用户,还可以，就喜欢这个牌子，只是冰淇淋的口味可以换一换,1.5,1
1474,7172,1475,众里寻她·千百度自助烤肉（温江店）,菊花侠remer,一般菜不是很好，，，，，，，，,1.0,1
1475,7173,1476,众里寻她·千百度自助烤肉（温江店）,l95728923,还不错，很喜欢菜品新鲜，小吃也多,3.5,1
1476,7174,1477,众里寻她·千百度自助烤肉（温江店）,匿名用户,味道还可以。  就是人没有以前多了。环境也。  #五花肉片# #中翅# #布丁#,0.0,1
1477,7175,1478,众里寻她·千百度自助烤肉（温江店）,活出自己424,第一次去吃这个有点小失望，和想象中的不一样……,-1.2,-1
1478,7176,1479,众里寻她·千百度自助烤肉（温江店）,我有一个梦想735,我就真的不想说了，反正我没有吃到肥牛，和五花肉,0.0,1
1479,7177,1480,众里寻她·千百度自助烤肉（温江店）,花垓慧,菜品很多，服务态度很好，位置也好找,1.0,1
1480,7178,1481,众里寻她·千百度自助烤肉（温江店）,臻子serenity,一般吧，不过还是可以，反正挺好。,1.2,1
1481,7179,1482,众里寻她·千百度自助烤肉（温江店）,RIE235513691,服务态度很一般，油比较崩，容易弄到身上，去了几次都没有鸡中翅，每次都说卖完了,0.5,1
1482,7180,1483,众里寻她·千百度自助烤肉（温江店）,匿名用户,都还可以吧，味道吃着吃着就变淡了，,-1.5,-1
1483,7181,1484,众里寻她·千百度自助烤肉（温江店）,钻石周雨,忘记评价了 菜品不错环境也可以看着很多人来我喜欢吃素还有水果 还有就是我交的十块钱押金前台女服务员没有退给我 我走的时候忘记了她看着我走的也没有提醒我耶,0.0,1
1484,7182,1485,众里寻她·千百度自助烤肉（温江店）,LcI187691955,有些菜品不是特别新鲜，不过品种很多，还是蛮不错的,2.0,1
1485,7183,1486,众里寻她·千百度自助烤肉（温江店）,ReA490660711,位置不错，文庙店，菜品也不错，就是荤素无标牌，有些不好挑选。料理差些。百度烤肉店在全国很多地方都有店，名气很大，价格也不贵。饮料酒类也很多。不足之处就凸烧烤时油溅得厉害，望改进。美团订购的，N店里便宜2块2。,4.0,1
1486,7184,1487,众里寻她·千百度自助烤肉（温江店）,fzp245372103,蘸酱还挺好吃的，菜品也比较丰富，有水果还有好多饮料，儿子很喜欢，就是油盏起来了好烫，建议改进。把考盘改成一点卸的，让油自然流下去，幸好老板配了袖套和围腰，不然恼火得狠。味道好，给各位想团购的吃货推荐一下,4.05,1
1487,7185,1488,众里寻她·千百度自助烤肉（温江店）,JeQ835865508,我们六个人去吃的，味道还可以，我弟弟特别喜欢吃,2.5,1
1488,7186,1489,众里寻她·千百度自助烤肉（温江店）,mashup1,菜品还不错，就是吃会吃不了了，,1.5,1
1489,7187,1490,众里寻她·千百度自助烤肉（温江店）,雒苏,跟爸妈一起去吃的，吃的好饱，服务超好！味道不错，值得推荐！希望大家能够多去尝尝！,18.0,1
1490,7188,1491,众里寻她·千百度自助烤肉（温江店）,DNP888009510,现在的百度烤肉比不了以前的生意了、冷冷清清的几座人、服务态度也不怎么样、叫服务员开一下瓶盖要半天、还不如自己亲手弄、菜品也不再准备的那么新鲜了、味道也不怎么样了、怪不得生意不好了！,-5.5,-1
1491,7189,1492,众里寻她·千百度自助烤肉（温江店）,oxt959989228,菜品很新鲜，品种也比较多，环境也舒适！一家人来的，非常满意，就是服务态度欠缺！,-2.75,-1
1492,7190,1493,众里寻她·千百度自助烤肉（温江店）,红海达玛姆,菜品的份量不多，服务不是特别好，味道还是可以的。,-0.75,-1
1493,7191,1494,众里寻她·千百度自助烤肉（温江店）,水里的雪,莱品不错，就是底油给刷多了，感觉是油炸的,1.0,1
1494,7192,1495,众里寻她·千百度自助烤肉（温江店）,HUIZI7758258,停车方便，菜品多，味道还可以，不错,5.25,1
1495,7193,1496,众里寻她·千百度自助烤肉（温江店）,忠实用户。。,中午去的，菜品不多，水果也没什么了，而且有些菜不新鲜，反正转了几圈都没有什么想吃的菜，建议弄些酸奶，椰奶之类饮品,1.75,1
1496,7194,1497,众里寻她·千百度自助烤肉（温江店）,Jugey,都挺不错的，味道可以，菜品也挺丰富,1.2,1
1497,7195,1498,众里寻她·千百度自助烤肉（温江店）,匿名用户,味道还可以，菜品还算丰富，不过自助餐都差不多吧,2.25,1
1498,7196,1499,众里寻她·千百度自助烤肉（温江店）,会飞的小母鸡,味道还可以，服务也不错，总体还行,1.5,1
1499,7197,1500,众里寻她·千百度自助烤肉（温江店）,取名字真难操,菜少 不会在去第二次 味道也不好 饮料只有可乐那种汽水 坑,0.0,1
1500,7198,1501,众里寻她·千百度自助烤肉（温江店）,RyC454656359,品种多，味道都差不多，唯一的就是，吃那个骨肉相连居然有头发，瞬间就胃口不好了，叫服务员把它拿走了！,-5.75,-1
1501,7199,1502,众里寻她·千百度自助烤肉（温江店）,_qq2t71404296387,味道还算可以吧！菜品没有以前多，,0.0,1
1502,7200,1503,众里寻她·千百度自助烤肉（温江店）,匿名用户,不错。生日那天来的。五个人。食材还挺新鲜的。还有冰淇淋。就是没有最爱的薯条。不过挺划算,3.5999999999999996,1
1503,7201,1504,众里寻她·千百度自助烤肉（温江店）,匿名用户,自助的菜品种类都差不多，还行！！,9.0,1
1504,7202,1505,众里寻她·千百度自助烤肉（温江店）,龙小ysp,吃过几次了  感觉味道还是不错  。  。,1.0,1
1505,7203,1506,众里寻她·千百度自助烤肉（温江店）,匿名用户,第一次来，   环境好    菜品多    特别赞,4.5,1
1506,7204,1507,众里寻她·千百度自助烤肉（温江店）,PfU268542674,请朋友去吃的，中午人少，安静，菜品不少，可以价格不贵,2.0,1
1507,7205,1508,众里寻她·千百度自助烤肉（温江店）,匿名用户,中午去的 菜品还将就 位置还是多好找的 没有排队,0.0,1
1508,7206,1509,众里寻她·千百度自助烤肉（温江店）,liwu5,东西也不多饮料还都是碳酸都太不行了比以前都不如,10.5,1
1509,7207,1510,众里寻她·千百度自助烤肉（温江店）,C羊驼驼,可能因为人多的原因，上菜有点跟不上。到后来炒饭也没有了。不是很满意,1.2,1
1510,7208,1511,众里寻她·千百度自助烤肉（温江店）,杜杜的wuli峰峰,已经来过很多次了   哈哈哈    明天我同学部门聚会还会来吃,0.0,1
1511,7209,1512,众里寻她·千百度自助烤肉（温江店）,匿名用户,因为去的较晚，部分菜品已经没有了，还是吃的很开心，下次会再去的,1.0,1
1512,7210,1513,众里寻她·千百度自助烤肉（温江店）,_qqz7t1429612090,餐厅环境不错～很实惠…味道也不错～,3.0,1
1513,7211,1514,众里寻她·千百度自助烤肉（温江店）,杨杨杨246,很好，速度比较快，菜品也比较丰富,4.5,1
1514,7212,1515,众里寻她·千百度自助烤肉（温江店）,Ttj639363246,非常一般，菜品不丰富，人多，口味不好。唯一好的就是价格便宜,-1.0,-1
1515,7213,1516,众里寻她·千百度自助烤肉（温江店）,_qqmnc1413959565,没中翅，不爽，味道还是不错的，人多,0.0,1
1516,7214,1517,众里寻她·千百度自助烤肉（温江店）,神奇马里奥233,总的来说还是挺好的 吃的蛮开心   可以推荐可以推荐,3.2,1
1517,7215,1518,众里寻她·千百度自助烤肉（温江店）,HZB1990,不错，味道都可以，服务很到位。,1.0,1
1518,7216,1519,众里寻她·千百度自助烤肉（温江店）,JKq128395328,还可以吧！相比较其他的店！百度算不错的了,20.25,1
1519,7217,1520,众里寻她·千百度自助烤肉（温江店）,CZz863600414,菜品丰富，但不是很新鲜，店铺卫生可以加强下,3.0,1
1520,7218,1521,众里寻她·千百度自助烤肉（温江店）,YANGTIAN恬恬耶,跟妈妈一起去的，以前也吃过，不过这是第一次在美团上团卷，看完电影以后就到千百度吃烤肉，妈妈说的刚开始味道还可以，越吃就越闷这点我还是觉得，妈妈都说以后不想去吃了，但是服务态度多好的，环境也是，嗯是把菜吃完了再走的。还是给好评嘛。,2.25,1
1521,7219,1522,众里寻她·千百度自助烤肉（温江店）,匿名用户,味道还行。零食也挺多的 就是菜品有点少,0.0,1
1522,7220,1523,众里寻她·千百度自助烤肉（温江店）,sail时光,很好，不错，第二次去吃了，依然很好，没有因为是团购而冷淡我们,3.0,1
1523,7221,1524,众里寻她·千百度自助烤肉（温江店）,婷zzzt,不好吃，太差，水只能喝汽水，其它水加水太多,-3.0,-1
1524,7222,1525,众里寻她·千百度自助烤肉（温江店）,王博睿13302229,还可以吧，经济实惠，其实我觉得烤肉那些哈，其实味道都差不多,2.5,1
1525,7223,1526,众里寻她·千百度自助烤肉（温江店）,NkP941831270,菜品还是蛮丰富的，水果也比较新鲜。就是饮料和冰淇淋口味太少。服务还蛮周到，位置有些挤。小吃味道也不错。,-2.0,-1
1526,7224,1527,众里寻她·千百度自助烤肉（温江店）,走走走向你,首先，位置不是很好找，跟着地图走过去又走过来就是没看到店面，最后问路人跌跌撞撞终于找过去；去了以后人挺多的不过还好有个空桌我们两个人。里面食材挺丰富吧，就是除了服务员拿上来的蘸酱已外，其他地方就没有酱了我觉得这点很不好，烤肉味道果然还是加了孜然好，烤肉果然离不开我大美新疆。有果汁。,-2.52,-1
1527,7225,1528,众里寻她·千百度自助烤肉（温江店）,klA842719654,现在味道不是很好了，服务也差，失望,-1.0,-1
1528,7226,1529,众里寻她·千百度自助烤肉（温江店）,思亚啊,还可以，就是去的晚，菜有点少，但是总体还是不错的,1.7999999999999998,1
1529,7227,1530,众里寻她·千百度自助烤肉（温江店）,sail时光,很不错，偶尔去打个牙祭还可以，便宜实惠,4.0,1
1530,7228,1531,众里寻她·千百度自助烤肉（温江店）,cc胖哥,菜品多，味道还不错，环境一般，服务员的态度差了一点，其它还行，价格实惠。#五花肉片#,5.5249999999999995,1
1531,7229,1532,众里寻她·千百度自助烤肉（温江店）,匿名用户,完全是油炸，碟子的酱也少的可怜，加还要另加钱，,0.0,1
1532,7230,1533,众里寻她·千百度自助烤肉（温江店）,TYZ920601297,菜的种类挺多的，不需要排队的，去了把美团单给前台就可以了，会收你20元保险，吃完了拿单子就可以换回来，我们去的时候没多少人，之后人一下就满了，还是挺不错的，酒水免费，位置不错的，还挺便宜，以后有空还会去的,3.96,1
1533,7231,1534,众里寻她·千百度自助烤肉（温江店）,ksl564726370,味道非常好，下次还去，路也好找。就是想吃的生菜有点少抢不到。,-0.7999999999999998,-1
1534,7232,1535,众里寻她·千百度自助烤肉（温江店）,NVj292924407,很好吃，量很足，菜品多，还会再来的,1.0,1
1535,7233,1536,众里寻她·千百度自助烤肉（温江店）,Qbr14034551,第二次去了，和室友一起的，菜品还是可以的。就是感觉喜欢的比较少。,1.0,1
1536,7234,1537,众里寻她·千百度自助烤肉（温江店）,匿名用户,环境不错，服务不错，味道一般，可能是因为中午去的，食物种类有点太少了,2.0,1
1537,7235,1538,众里寻她·千百度自助烤肉（温江店）,ju520jy,菜还是可以的，调料也比较全。。,0.0,1
1538,7236,1539,众里寻她·千百度自助烤肉（温江店）,LOf533745473,菜品不是很多，可能是中午去的原因吧,0.0,1
1539,7237,1540,众里寻她·千百度自助烤肉（温江店）,hDo911918791,位置差，味道差，服务也差，我真不知道怎么说,-3.0,-1
1540,7238,1541,众里寻她·千百度自助烤肉（温江店）,Ivandage,非常难吃的，菜少，盘子都是游，不是烤肉，是油炸。水太少，水果太少还都是便宜的，服务也不好,-0.5,-1
1541,7239,1542,众里寻她·千百度自助烤肉（温江店）,匿名用户,还是很不错的 菜品很齐全 味道也比较好,4.5,1
1542,7240,1543,众里寻她·千百度自助烤肉（温江店）,林西瓜,只能说味道棒及了，很喜欢！下次再来！,10.0,1
1543,7241,1544,众里寻她·千百度自助烤肉（温江店）,Qbr14034551,帮朋友团的，朋友还是比较满意，特别喜欢吃烤茄子，吃了很多。,4.0,1
1544,7242,1545,众里寻她·千百度自助烤肉（温江店）,XqL287607925,服务态度差  还要交什么押金  味道一般  但小吃还挺多,-1.0,-1
1545,7243,1546,众里寻她·千百度自助烤肉（温江店）,Zzz妹,一般般吧，不是很好吃。。。。。,1.0,1
1546,7244,1547,众里寻她·千百度自助烤肉（温江店）,xx741hsssyy,很早以前去的~ 一直忘记评价了~ 去的时候是节假日，所以很超级多，等了可能半个小时左右才有位置，可能人比较多吧，很多菜品都没有了，服务员也忙不过来，不过还是很值的了，~~~~~~~~~~~~~~~~~,0.0,1
1547,7245,1548,众里寻她·千百度自助烤肉（温江店）,shining647,还可以，就是吃多了容易腻。哈哈,2.625,1
1548,7246,1549,众里寻她·千百度自助烤肉（温江店）,GsA514697291,来过很多次，都是跟室友一起的，是个聚餐的好地方,1.0,1
1549,7247,1550,众里寻她·千百度自助烤肉（温江店）,ofv441474579,可以，有很多种，还有各种水果，,0.0,1
1550,7248,1551,众里寻她·千百度自助烤肉（温江店）,匿名用户,菜品一般中午去的，而且油特别容易爆出来,1.0,1
1551,7249,1552,众里寻她·千百度自助烤肉（温江店）,匿名用户,服务还好，环境也可以，就是菜不是很新鲜,1.0,1
1552,7250,1553,众里寻她·千百度自助烤肉（温江店）,EVx473447468,味道一般。座位很挤的。感觉不怎么好的,1.0,1
1553,7251,1554,众里寻她·千百度自助烤肉（温江店）,ywP583328772,环境可以，味道就那样，服务也还行。,0.0,1
1554,7252,1555,众里寻她·千百度自助烤肉（温江店）,uFI669627494,人很多，味道还行，菜品还是可以。,0.0,1
1555,7253,1556,众里寻她·千百度自助烤肉（温江店）,匿名用户,菜品口味很美，服务态度非常好！,6.0,1
1556,7254,1557,众里寻她·千百度自助烤肉（温江店）,匿名用户,比想象中的差太多了，而且味道也不行，菜品也不是很多，感觉都是几天没卖完的，切过的水果还有虫子在上面飞来飞去的，跟我们之前在雅安吃的千百度根本不在一个档次，吃了不到半个小时就走了,0.0,1
1557,7255,1558,众里寻她·千百度自助烤肉（温江店）,后青春柒,不好吃，感觉肉不太行啊，还很挤,-1.0,-1
1558,7256,1559,众里寻她·千百度自助烤肉（温江店）,匿名用户,周末终于真的好多人！！！而且菜太少啊！！补充的速度太慢，味道还是一如既往的，挺好！,30.4,1
1559,7257,1560,众里寻她·千百度自助烤肉（温江店）,匿名用户,蘸碟不能接受，服务也不好~只能说不是自己期望得~,1.0,1
1560,7258,1561,众里寻她·千百度自助烤肉（温江店）,匿名用户,菜品比以前少了 酱料每份也只给一点,0.0,1
1561,7259,1562,众里寻她·千百度自助烤肉（温江店）,谭小燕124,菜品一般！不是很好！是一群小朋友去的！,13.0,1
1562,7260,1563,众里寻她·千百度自助烤肉（温江店）,依竹风,很不错，我们去的比较早，菜才陆陆续续的端出来，顿时觉得上菜那师傅忒帅了。让我们有种吃酒碗的感觉，嘻嘻……菜品较多，味道也不错，最爱泡椒木耳，泡椒藕片，水果沙拉～我们三个人去的，大家都觉得不错哦，价格也很划算#泡椒木耳# #泡椒藕片#,14.125,1
1563,7261,1564,众里寻她·千百度自助烤肉（温江店）,大脸wu,菜品不齐，再加上去的有点晚，本来有的都没有了，也没有家菜，还有就是油溅得太厉害了，还好皮比较厚，不然吃个饭还得起好多水泡，有待改进哦,-1.9000000000000004,-1
1564,7262,1565,众里寻她·千百度自助烤肉（温江店）,李岱如,味道不错，人太多服务质量跟不上。。。,1.0,1
1565,7263,1566,众里寻她·千百度自助烤肉（温江店）,bzO718620960,味道不错，环境可以的，只是排队人多,1.0,1
1566,7264,1567,众里寻她·千百度自助烤肉（温江店）,匿名用户,有些青菜都没有洗干净就拿上来了,1.0,1
1567,7265,1568,众里寻她·千百度自助烤肉（温江店）,cdr520crx,菜品还行哈，比较新鲜，也喜欢吃，就是耐心不好,2.5,1
1568,7266,1569,众里寻她·千百度自助烤肉（温江店）,vDA874984432,不用排队，服务态度不行，口味良好，超级喜欢,2.0,1
1569,7267,1570,众里寻她·千百度自助烤肉（温江店）,一個人的時候,好，很不错，下次还来，划算，服务也不错,3.0,1
1570,7268,1571,众里寻她·千百度自助烤肉（温江店）,匿名用户,很一般，五花肉和肥牛就没见过，其他肉感觉也不是很新鲜。最后一次去了。以后再也不去了。宁愿贵一些也好一些,1.0,1
1571,7269,1572,众里寻她·千百度自助烤肉（温江店）,Qbr14034551,环境还是可以的，菜品够我们吃了，不过希望水果能上更快点。,1.0,1
1572,7270,1573,众里寻她·千百度自助烤肉（温江店）,lanrong123456,味道不错，菜品还行，就是吃完忘记退压金了，不知道下次去能不能退！,0.5,1
1573,7271,1574,众里寻她·千百度自助烤肉（温江店）,WxW741279791,还可以，服务跟不上，不开空调，当时比较冷呢！嗯嗯，就是这样,-1.75,-1
1574,7272,1575,众里寻她·千百度自助烤肉（温江店）,uHK628957039,一般吧，调料三种都很普通，没什么特色,1.0,1
1575,7273,1576,众里寻她·千百度自助烤肉（温江店）,XYo187240164,味道一般，人挺多的，服务员态度很好。,2.1,1
1576,7274,1577,众里寻她·千百度自助烤肉（温江店）,pinbuchulaide,挺好的，味道不错，就是菜有点少，环境一般吧，,2.2,1
1577,7275,1578,众里寻她·千百度自助烤肉（温江店）,匿名用户,位置挺好找的，味道也不错，可以自己拿喜欢的菜,2.2,1
1578,7276,1579,众里寻她·千百度自助烤肉（温江店）,jianjian020817,女儿和她的同学说，还好吧，中午菜没有原来多，希望能够改进。总的还是不错的。,5.5,1
1579,7277,1580,众里寻她·千百度自助烤肉（温江店）,鲁路修1314,非常好吃 很不错 下次还要来这里吃,2.0,1
1580,7278,1581,众里寻她·千百度自助烤肉（温江店）,去啊自我实现额度,很一般，及格，吃一次就够了不会第二次,1.0,1
1581,7279,1582,众里寻她·千百度自助烤肉（温江店）,歪嘴就是笑,习惯了好评，，感觉东西太多吃不了多少，,1.0,1
1582,7280,1583,众里寻她·千百度自助烤肉（温江店）,匿名用户,菜品总觉得不新鲜 但品种很多而且便宜,0.0,1
1583,7281,1584,众里寻她·千百度自助烤肉（温江店）,陈禹辰2007,味道还不错，特别喜欢五花肉，配上生菜，特好吃～～～,7.875,1
1584,7282,1585,众里寻她·千百度自助烤肉（温江店）,歪嘴就是笑,去过好几次，第一次去感觉好多好吃的，,2.0,1
1585,7283,1586,众里寻她·千百度自助烤肉（温江店）,飞翔的企鹅007,菜品太少，口味一般，人太多，太嘈杂了,-4.0,-1
1586,7284,1587,众里寻她·千百度自助烤肉（温江店）,Dony.Xu,吃了很多次了，不错，推荐，就是有时菜捡完了没有及时补上,2.0,1
1587,7285,1588,众里寻她·千百度自助烤肉（温江店）,RCi988168469,黑化股份各怀鬼胎一句话人妖盖浇饭回合肥金凤凰,0.0,1
1588,7286,1589,众里寻她·千百度自助烤肉（温江店）,uaL629629274,味道一般，服务一般，菜品一般，价格潜稍微偏贵一点,0.0,1
1589,7287,1590,众里寻她·千百度自助烤肉（温江店）,jianjian020817,这家的环境比其他几家都好，菜品也还丰富。,3.0,1
1590,7288,1591,众里寻她·千百度自助烤肉（温江店）,QBE807961942,位置很好找，去的早，也不用排队，菜品也丰富，口味一般，就是油四处乱沾，,-1.0,-1
1591,7289,1592,众里寻她·千百度自助烤肉（温江店）,红色鸢花,第一次去！挺好吃的！还有水果和果汁！还是可以的,0.0,1
1592,7290,1593,众里寻她·千百度自助烤肉（温江店）,匿名用户,我们两个人女生去的，吃了一点点就吃不下了，味道还将就吧！菜品也一般，小吃为什么没有寿司呢，还有对于比较懒的人还是不要去了，太难得搞，我去过一次就伤了，主要是我比较懒，所以我比较的伤，为什么要那么多字啊，,-78.125,-1
1593,7291,1594,众里寻她·千百度自助烤肉（温江店）,vyx715199734,味道一般，感觉没有第一次来的时候好吃了,1.0,1
1594,7292,1595,众里寻她·千百度自助烤肉（温江店）,匿名用户,今天去人不是很多，不用排对等。,0.0,1
1595,7293,1596,众里寻她·千百度自助烤肉（温江店）,Bro493079000,菜不多，看上去还不够新鲜。环境一般,3.625,1
1596,7294,1597,众里寻她·千百度自助烤肉（温江店）,刘翠翠小朋宇,总体来说值这个价，但是菜真的太少了，希望老板注意下。,2.0,1
1597,7295,1598,众里寻她·千百度自助烤肉（温江店）,匿名用户,菜品一般，环境一般，服务态度还可以。,0.0,1
1598,7296,1599,众里寻她·千百度自助烤肉（温江店）,不倒翁310,不错，菜品很多，味道一般般，，,1.0,1
1599,7297,1600,众里寻她·千百度自助烤肉（温江店）,温江余文乐,不好吃，地方也不好停车，环境也差。,-3.0,-1
1600,7298,1601,众里寻她·千百度自助烤肉（温江店）,m1200m,菜品不太多，肉特别厚，虾是小河虾,2.0,1
1601,7299,1602,众里寻她·千百度自助烤肉（温江店）,Bro493079000,菜品不够，而且不够新鲜。反正不会去第二次,-1.0,-1
1602,7300,1603,众里寻她·千百度自助烤肉（温江店）,wmm523,口味还是一如既往地好。环境也不错。已经来过几次了。最喜欢吃五花肉了。,6.0,1
1603,7301,1604,众里寻她·千百度自助烤肉（温江店）,曾容186,"服务太差了，先叫开火,来了个服务员说等下,等了半天没有来,又喊,结果说不该她,是另外的人,简直是无语了，难得不知道什么是服务吗?我怎么知道谁该给我们开火,不是你,至少也去叫个人吗?后来叫换纸,非说还可以用,那么多黑东西，上面还能烤东西吗，烤起你来吃不?纸很贵吗，我给你纸钱。",-46.375,-1
1604,7302,1605,众里寻她·千百度自助烤肉（温江店）,WellDond,其实都和其他的烤肉一样的，味道都不差,0.0,1
1605,7303,1606,众里寻她·千百度自助烤肉（温江店）,eff603678669,太贱油了  每次去都被炸惨了  不想去了,-2.0,-1
1606,7304,1607,众里寻她·千百度自助烤肉（温江店）,LnN365514272,人比较多，菜品一般，其他的都还不错,3.9375,1
